               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,             0.10636,            0.099797,            0.058536,             0.33882,            0.091503,           0.0049513,           0.0011604,              0.1022,            0.094999,            0.059487,           0.0015427,           0.0015427,            0.078098
                  58,             0.10896,             0.11037,            0.058552,             0.33923,             0.10458,           0.0053962,           0.0012104,             0.10218,            0.094193,            0.059457,           0.0015678,           0.0015678,            0.077845
                  59,             0.10947,             0.10486,            0.058742,             0.34011,            0.088235,           0.0063556,           0.0013451,             0.10232,            0.093306,            0.059432,           0.0015928,           0.0015928,            0.077593
                  60,             0.10639,             0.10391,            0.058343,             0.34081,            0.071895,           0.0061096,           0.0012989,             0.10236,            0.092447,            0.059397,           0.0016178,           0.0016178,             0.07734
                  61,             0.10846,            0.099282,            0.058105,             0.33976,            0.091503,           0.0051507,           0.0010536,             0.10243,            0.091578,            0.059364,           0.0016427,           0.0016427,            0.077087
                  62,             0.10582,             0.10106,            0.058049,             0.34025,            0.062092,           0.0051108,           0.0009647,             0.10236,            0.090961,            0.059326,           0.0016675,           0.0016675,            0.076834
                  63,             0.10691,             0.10611,            0.058214,             0.34027,            0.088235,           0.0051464,          0.00096734,             0.10223,            0.090425,            0.059287,           0.0016922,           0.0016922,            0.076581
                  64,             0.10793,             0.10749,            0.058516,             0.34047,            0.058824,           0.0058701,           0.0010973,             0.10222,            0.089865,            0.059252,           0.0017168,           0.0017168,            0.076328
                  65,             0.10796,              0.1087,            0.057936,             0.17355,            0.084967,           0.0053867,          0.00096072,             0.10225,            0.089246,            0.059217,           0.0017413,           0.0017413,            0.076075
                  66,             0.10818,             0.10731,            0.057774,             0.33992,            0.094771,           0.0048935,          0.00096234,             0.10225,            0.088735,            0.059181,           0.0017658,           0.0017658,            0.075822
                  67,             0.10626,              0.1078,            0.057661,             0.17355,             0.11111,           0.0059391,           0.0012291,             0.10222,            0.088413,             0.05914,           0.0017901,           0.0017901,            0.075568
                  68,              0.1054,            0.099828,            0.057795,             0.17431,             0.04902,           0.0062259,           0.0012511,             0.10213,            0.087996,            0.059082,           0.0018144,           0.0018144,            0.075315
                  69,             0.10553,             0.10441,            0.057799,             0.33971,            0.071791,           0.0052159,          0.00099104,             0.10195,            0.087414,            0.058991,           0.0018385,           0.0018385,            0.075061
                  70,             0.10917,             0.11033,            0.057555,             0.34062,            0.091503,           0.0066994,           0.0013363,              0.1021,            0.086834,            0.058943,           0.0018626,           0.0018626,            0.074808
                  71,             0.10679,             0.10846,            0.057815,             0.34065,            0.081699,           0.0072546,           0.0014175,             0.10237,             0.08592,            0.058869,           0.0018865,           0.0018865,            0.074554
                  72,             0.10633,             0.10641,            0.057187,           0.0088682,             0.25498,           0.0091862,           0.0022508,             0.10218,            0.085724,            0.058789,           0.0019104,           0.0019104,              0.0743
                  73,             0.10849,             0.10733,            0.057509,           0.0088465,             0.25825,           0.0092056,           0.0022643,             0.10227,            0.085485,            0.058756,           0.0019341,           0.0019341,            0.074046
                  74,             0.10666,             0.10312,            0.057323,           0.0075131,             0.20309,           0.0078658,           0.0017166,             0.10204,            0.084972,            0.058632,           0.0019578,           0.0019578,            0.073792
                  75,             0.10725,             0.11489,            0.056743,           0.0085871,              0.2288,            0.009252,           0.0022099,             0.10196,            0.084296,            0.058505,           0.0019813,           0.0019813,            0.073538
                  76,             0.10446,             0.10069,            0.057483,           0.0081103,             0.21918,           0.0091849,           0.0020223,             0.10162,            0.084308,            0.058385,           0.0020048,           0.0020048,            0.073284
                  77,              0.1084,             0.11419,            0.056848,           0.0099412,             0.26454,            0.010828,           0.0024827,             0.10159,            0.084361,            0.058291,           0.0020281,           0.0020281,            0.073029
                  78,             0.10619,             0.10344,            0.056751,           0.0097139,             0.25789,            0.010465,           0.0025783,             0.10139,            0.084272,             0.05819,           0.0020514,           0.0020514,            0.072775
                  79,             0.10415,            0.098811,            0.056872,           0.0088051,             0.21925,            0.009254,           0.0022606,             0.10123,            0.084636,            0.058113,           0.0020745,           0.0020745,             0.07252
                  80,             0.10586,            0.098069,            0.056869,             0.18175,             0.12055,           0.0090563,           0.0020997,             0.10083,            0.085521,            0.058053,           0.0020975,           0.0020975,            0.072266
                  81,             0.10463,             0.10539,            0.056149,             0.17659,             0.13954,           0.0083587,            0.001857,             0.10122,             0.08449,            0.057889,           0.0021204,           0.0021204,            0.072011
                  82,             0.10358,             0.11493,            0.056149,             0.18517,             0.10433,           0.0087239,           0.0021343,             0.10075,            0.084144,             0.05767,           0.0021433,           0.0021433,            0.071756
                  83,             0.10593,             0.11367,            0.056003,             0.17399,            0.096825,           0.0063726,           0.0012761,             0.10245,            0.095696,            0.058861,           0.0021659,           0.0021659,            0.071501
                  84,              0.1029,            0.099269,            0.055981,           0.0087008,             0.11715,           0.0067457,           0.0014765,             0.10201,            0.092827,            0.058547,           0.0021885,           0.0021885,            0.071246
                  85,             0.10539,             0.10787,             0.05559,           0.0020956,             0.10384,           0.0015094,            0.000359,             0.10551,             0.10649,            0.061489,            0.002211,            0.002211,             0.07099
                  86,             0.10218,            0.090909,            0.055346,          0.00013103,           0.0062893,          6.9909e-05,          1.7127e-05,             0.10688,             0.10967,            0.062226,           0.0022333,           0.0022333,            0.070735
                  87,             0.10146,            0.097026,            0.054616,          0.00037586,            0.022013,          0.00021431,          4.4565e-05,             0.10706,             0.11063,            0.062327,           0.0022555,           0.0022555,             0.07048
                  88,            0.099996,            0.089676,            0.055333,           0.0037364,             0.11195,           0.0024075,          0.00052526,             0.10968,            0.098232,            0.061803,           0.0022777,           0.0022777,            0.070224
                  89,             0.09971,            0.091579,            0.054773,          0.00031676,            0.018868,          0.00017914,          3.9428e-05,             0.10863,             0.10628,            0.061873,           0.0022997,           0.0022997,            0.069968
                  90,            0.097683,            0.094208,            0.053558,             0.17266,            0.089284,           0.0051016,            0.001052,             0.10387,            0.098889,            0.059161,           0.0023215,           0.0023215,            0.069712
                  91,            0.097166,            0.094079,            0.053027,             0.17194,             0.11845,           0.0039389,          0.00092075,             0.10323,             0.10307,            0.059534,           0.0023433,           0.0023433,            0.069457
                  92,            0.099279,            0.088263,            0.052706,           0.0087299,             0.10342,            0.005786,           0.0011321,             0.10015,             0.09003,            0.057557,           0.0023649,           0.0023649,              0.0692
                  93,            0.097842,            0.093268,            0.052911,            0.002989,             0.16525,           0.0026451,          0.00055593,             0.10413,             0.10639,            0.060565,           0.0023864,           0.0023864,            0.068944
                  94,            0.094912,            0.083345,            0.052942,             0.50206,           0.0062893,          0.00098087,          0.00019334,             0.10741,             0.10508,             0.06165,           0.0024078,           0.0024078,            0.068688
                  95,            0.092301,            0.087593,            0.051708,             0.31922,             0.14647,             0.11541,            0.033765,            0.095762,             0.08652,            0.056058,            0.002429,            0.002429,            0.068431
                  96,            0.090033,            0.083869,            0.050657,             0.33646,             0.30018,             0.18721,            0.073663,            0.088652,            0.081181,            0.052863,           0.0024502,           0.0024502,            0.068175
                  97,            0.090834,            0.084221,            0.050384,             0.33544,            0.012579,           0.0011385,          0.00022548,             0.10676,             0.10952,            0.060927,           0.0024712,           0.0024712,            0.067918
                  98,            0.089819,            0.076639,            0.050228,             0.17252,            0.038352,            0.001917,          0.00034642,             0.10525,             0.10615,            0.060298,            0.002492,            0.002492,            0.067661
                  99,            0.090629,            0.084632,            0.049151,             0.41844,            0.048176,            0.036889,            0.010499,             0.10048,            0.092747,            0.057608,           0.0025128,           0.0025128,            0.067404
                 100,            0.090397,            0.085026,            0.049742,                   0,                   0,                   0,                   0,             0.12789,            0.078091,            0.089107,           0.0025334,           0.0025334,            0.067147
                 101,            0.086862,            0.076704,            0.048097,             0.17225,            0.041558,           0.0020727,          0.00050887,             0.10802,             0.10305,            0.062534,           0.0025539,           0.0025539,             0.06689
                 102,            0.083624,            0.080695,             0.04874,             0.34932,            0.048277,           0.0072613,           0.0015623,             0.10335,            0.099192,            0.060634,           0.0025742,           0.0025742,            0.066633
                 103,            0.083916,            0.079057,            0.046792,                   0,                   0,                   0,                   0,             0.13877,            0.059233,             0.15654,           0.0025944,           0.0025944,            0.066375
                 104,            0.088203,            0.074286,            0.047046,           0.0014245,           0.0032051,           0.0013296,          0.00013296,             0.13509,            0.060294,             0.11166,           0.0026145,           0.0026145,            0.066118
                 105,            0.085706,            0.071518,            0.046612,              0.3368,            0.051548,           0.0023725,          0.00064703,              0.1073,            0.095917,            0.062467,           0.0026344,           0.0026344,             0.06586
                 106,             0.08344,            0.066111,            0.045007,             0.61352,             0.39128,             0.36819,             0.12225,            0.079788,            0.067777,            0.045021,           0.0026543,           0.0026543,            0.065602
                 107,             0.08239,            0.084838,            0.045592,            0.001634,           0.0032051,          0.00094708,          0.00018942,              0.1309,            0.065953,            0.087486,           0.0026739,           0.0026739,            0.065344
                 108,            0.081838,            0.071039,            0.045545,          0.00013312,           0.0031447,          7.5434e-05,          7.5434e-06,              0.1239,             0.07826,            0.073117,           0.0026934,           0.0026934,            0.065086
                 109,            0.080445,            0.071363,            0.044919,            0.003667,            0.054446,           0.0019739,          0.00041378,              0.1087,              0.1007,            0.063609,           0.0027128,           0.0027128,            0.064827
                 110,            0.080253,            0.072184,            0.045412,             0.56713,             0.25637,             0.26249,                0.12,            0.082528,            0.077467,            0.047711,           0.0027321,           0.0027321,            0.064569
                 111,            0.079778,             0.07193,              0.0443,             0.33735,             0.10661,           0.0026237,          0.00068423,             0.10626,            0.096273,            0.066955,           0.0027512,           0.0027512,             0.06431
                 112,            0.082288,            0.071436,            0.043764,             0.43539,             0.56675,             0.34342,             0.11594,            0.080141,            0.060704,            0.041244,           0.0027702,           0.0027702,            0.064051
                 113,            0.082699,            0.072916,             0.04304,             0.54827,             0.59666,             0.55583,             0.26678,            0.074265,            0.055399,            0.038943,            0.002789,            0.002789,            0.063793
                 114,             0.08102,            0.075556,            0.041637,             0.56801,              0.1872,             0.11985,            0.049798,            0.086334,             0.08187,            0.054159,           0.0028077,           0.0028077,            0.063534
                 115,            0.077132,            0.066881,            0.042206,             0.63664,             0.33765,             0.34288,             0.14978,            0.078305,            0.070548,             0.04367,           0.0028262,           0.0028262,            0.063274
                 116,            0.077194,            0.064687,            0.041211,             0.74933,              0.3753,              0.3678,             0.18296,            0.081941,            0.071568,             0.04635,           0.0028446,           0.0028446,            0.063015
                 117,            0.081106,            0.074719,            0.040527,             0.47299,             0.54297,             0.51222,             0.20662,            0.075923,            0.054429,            0.038331,           0.0028628,           0.0028628,            0.062756
                 118,            0.082396,            0.072507,            0.040366,             0.49739,             0.61496,             0.55269,             0.23019,            0.070537,            0.056104,            0.036997,           0.0028809,           0.0028809,            0.062496
                 119,            0.077193,            0.066492,            0.040972,             0.33558,             0.43237,             0.23703,            0.097201,            0.079996,            0.080229,            0.044348,           0.0028989,           0.0028989,            0.062236
                 120,            0.079246,            0.065199,            0.039658,              0.6832,            0.009434,           0.0060341,           0.0016402,             0.10113,             0.09966,             0.06892,           0.0029167,           0.0029167,            0.061976
                 121,            0.074932,            0.061666,            0.039377,             0.55136,            0.063633,            0.038098,            0.014615,            0.098035,            0.083519,            0.059641,           0.0029343,           0.0029343,            0.061716
                 122,            0.073074,            0.064598,            0.038572,             0.54588,             0.51155,              0.4383,             0.21569,             0.07181,            0.060329,            0.037008,           0.0029518,           0.0029518,            0.061456
                 123,            0.077441,            0.075057,            0.039382,                   0,                   0,                   0,                   0,             0.13499,             0.07808,             0.14295,           0.0029691,           0.0029691,            0.061196
                 124,            0.075379,            0.068156,            0.039302,             0.56865,              0.6563,             0.59553,             0.27687,            0.071301,            0.057465,            0.037559,           0.0029863,           0.0029863,            0.060935
                 125,             0.07712,            0.072161,            0.037627,             0.57865,             0.61863,             0.65136,             0.38087,            0.065613,            0.054097,            0.034548,           0.0030034,           0.0030034,            0.060674
